#Nouvelle version: FWS_S7_20_v2 12056;;;;;;;;;;
#Ancienne version: FWS_S7_10_STD 12041;;;;;;;;;;
#Date: 04/12/20;;;;;;;;;;
#Begin;;;;;;;;;;
#NODE;STS_NODE;FAULT_CODE;STR_MON_NAME;STR_MON_TYPE;CST_NAME;STS_CST;TYPE;SUBTYPE;LIBELLE_1;LIBELLE_2
N_28_42_010;U;2842W010;AL_28_42_010_31;STR_MSG;PR28_9MIN_SPD_WINDMILL;U;INDEPENDENT;LEVEL_2;         --MIN SPD FOR WINDMILL : 250 KT;         ++MIN SPD FOR WINDMILL : 250 KT
N_28_42_010;U;2842W010;AL_28_42_010_32;STR_MSG;PR28_9THRUST_LEV_1_IDL;U;INDEPENDENT;LEVEL_2;           THR LEVER 1 ..............IDLE;           THR LEVER 1 IDLE
N_28_42_010;U;2842W010;AL_28_42_010_33;STR_MSG;PR28_9ENG_MASTER_1_OFF;U;INDEPENDENT;LEVEL_2;           ENG 1 MASTER ..............OFF;           ENG 1 MASTER OFF
N_28_42_010;U;2842W010;AL_28_42_010_34;STR_MSG;PR28_9XBLEED_OPEN;U;INDEPENDENT;LEVEL_2;           XBLEED ...................OPEN;           XBLEED OPEN
N_28_42_010;U;2842W010;AL_28_42_010_35;STR_MSG;PR28_9ENG1_G_Y_PMP_OFF;U;INDEPENDENT;LEVEL_2;           ENG 1 G+Y PMPs ............OFF;           ENG 1 G+Y PMPs OFF
N_28_42_010;U;2842W010;AL_28_42_010_36;STR_MSG;PR28_9WING_A_ICE_OFF;U;INDEPENDENT;LEVEL_2;           WING A-ICE ................OFF;           WING A-ICE OFF
N_28_42_010;U;2842W010;AL_28_42_010_37;STR_MSG;PR28_9PACK_1_2_OFF;U;INDEPENDENT;LEVEL_2;           PACK 1+2 ..................OFF;           PACK 1+2 OFF
N_28_42_010;U;2842W010;AL_28_42_010_38;STR_MSG;PR28_9ENG_START_SEL;U;INDEPENDENT;LEVEL_2;           ENG START SEL .......IGN START;           ENG START SEL IGN START
N_28_42_010;U;2842W010;AL_28_42_010_39;STR_MSG;PR28_9ENG_MASTER_1_ON;U;INDEPENDENT;LEVEL_2;           ENG 1 MASTER ...............ON;           ENG 1 MASTER ON
N_28_42_010;U;2842W010;AL_28_42_010_40;STR_MSG;PR28_9MAX_EGT_DEG;U;INDEPENDENT;LEVEL_2;         --MAX EGT : ### <degree>C;         ++MAX EGT : ### <degree>C
N_28_42_010;U;2842W010;AL_28_42_010_41;STR_MSG;PR28_9ENG_RELIGHT_MONIT;U;INDEPENDENT;LEVEL_2;         --ENG RELIGHT.MONITOR(FF,EGT,N3);         ++ENG RELIGHT:MONITOR(FF,EGT,N3)
N_28_42_010;U;2842W010;AL_28_42_010_42;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_43;STR_MSG;PR28_9ENG_1_IDLE_REACH;U;INDEPENDENT;LEVEL_2;          ?  IDLE REACHED (ENG 1 AVAIL) ?;          ?  IDLE REACHED (ENG 1 AVAIL) ?
N_28_42_010;U;2842W010;AL_28_42_010_44;STR_MSG;PRXX_11CMD_YES_YES_ONLY;U;INDEPENDENT;LEVEL_2;           --YES...     <empty box> NO;           ++YES        <empty box> NO
N_28_42_010;U;2842W010;AL_28_42_010_45;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_46;STR_MSG;PR28_12ENG1_G_Y_PMP_ON;U;INDEPENDENT;LEVEL_2;              ENG 1 G+Y PMPs ..........ON;              ENG 1 G+Y PMPs ON
N_28_42_010;U;2842W010;AL_28_42_010_47;STR_MSG;PR28_12PACK_1_2_ON_S;U;INDEPENDENT;LEVEL_2;              PACK 1+2 ................ON;              PACK 1+2 ON
N_28_42_010;U;2842W010;AL_28_42_010_48;STR_MSG;PR28_12PACK_1_2_ON;U;INDEPENDENT;LEVEL_2;            --PACK 1+2 ................ON;            ++PACK 1+2 ON
N_28_42_010;U;2842W010;AL_28_42_010_49;STR_MSG;PR28_12ENG_START_SEL;U;INDEPENDENT;LEVEL_2;              ENG START SEL .........NORM;              ENG START SEL NORM
N_28_42_010;U;2842W010;AL_28_42_010_50;STR_MSG;PR28_12XBLEED_AUTO;U;INDEPENDENT;LEVEL_2;              XBLEED ................AUTO;              XBLEED AUTO
N_28_42_010;U;2842W010;AL_28_42_010_51;STR_MSG;PR28_12ENG_A_ICE_AS_RQRD;U;INDEPENDENT;LEVEL_2;            --A-ICE ..............AS RQRD;            ++A-ICE : AS RQRD
N_28_42_010;U;2842W010;AL_28_42_010_52;STR_MSG;PRXX_11CMD_NO_YES_ONLY;U;INDEPENDENT;LEVEL_2;           <empty box> YES...     <empty box> NO;           <empty box> YES...     <check box> NO
N_28_42_010;U;2842W010;AL_28_42_010_53;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_54;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_55;STR_MSG;PR28_9WINGS_DO_NOT_BAL;U;INDEPENDENT;LEVEL_2;         --WINGS : DO NOT BALANCE;         ++WINGS : DO NOT BALANCE
N_28_42_010;U;2842W010;AL_28_42_010_56;STR_MSG;PRXX_8CMD_NO;U;INDEPENDENT;LEVEL_2;        <empty box> YES...     <empty box> NO...;        <empty box> YES...     <check box> NO
N_28_42_010;U;2842W010;AL_28_42_010_57;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_58;STR_MSG;PR28_9LEAK_FROM_ENG1;U;INDEPENDENT;LEVEL_2;         --LEAK FROM ENG 1;         ++LEAK FROM ENG 1
N_28_42_010;U;2842W010;AL_28_42_010_59;STR_MSG;PR28_9ENG1_KEEP_OFF;U;INDEPENDENT;LEVEL_2;         --ENG 1 MASTER : KEEP OFF;         ++ENG 1 MASTER : KEEP OFF
N_28_42_010;U;2842W010;AL_28_42_010_60;STR_MSG;PR28_9PMP_PC1_ON;U;INDEPENDENT;LEVEL_2;           CTR TK L PMP ...............ON;           CTR TK L PMP ON
N_28_42_010;U;2842W010;AL_28_42_010_61;STR_MSG;PR28_9PMP_PC2_ON;U;INDEPENDENT;LEVEL_2;           CTR TK R PMP ...............ON;           CTR TK R PMP ON
N_28_42_010;U;2842W010;AL_28_42_010_62;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_63;STR_MSG;PR28_6REVERSERS_DO_NOT_USE;U;INDEPENDENT;LEVEL_2;      --REVERSERS : DO NOT USE;      ++REVERSERS : DO NOT USE
N_28_42_010;U;2842W010;AL_28_42_010_64;STR_MSG;PR28_6BTV_DO_NOT_USE;U;INDEPENDENT;LEVEL_2;      --BTV : DO NOT USE;      ++BTV : DO NOT USE
N_28_42_010;U;2842W010;AL_28_42_010_65;STR_MSG;PR28_5DCRS_FASTER_IN_R_TK;U;INDEPENDENT;LEVEL_2;     --DECREASES FASTER IN R TK...;     ++DECREASES FASTER IN R TK...
N_28_42_010;U;2842W010;AL_28_42_010_66;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_67;STR_MSG;PR28_6APU_MSTR_SW_AS_RQRD;U;INDEPENDENT;LEVEL_2;      --APU ......................AS RQRD;      ++APU : AS RQRD
N_28_42_010;U;2842W010;AL_28_42_010_68;STR_MSG;PR28_6THR_LVR_2_IDLE;U;INDEPENDENT;LEVEL_2;        THR LEVER 2 .................IDLE;        THR LEVER 2 IDLE
N_28_42_010;U;2842W010;AL_28_42_010_69;STR_MSG;PR28_6ENG2_MSTR_OFF;U;INDEPENDENT;LEVEL_2;        ENG 2 MASTER .................OFF;        ENG 2 MASTER OFF
N_28_42_010;U;2842W010;AL_28_42_010_70;STR_MSG;PR28_6R_TK_QTY_MONITOR;U;INDEPENDENT;LEVEL_2;      --R TK QTY .................MONITOR;      ++R TK QTY : MONITOR
N_28_42_010;U;2842W010;AL_28_42_010_71;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_72;STR_MSG;PR28_6R_TK_QTY_STILL_DCRS;U;INDEPENDENT;LEVEL_2;       ?  R TK QTY STILL DECREASES ?;       ?  R TK QTY STILL DECREASES ?
N_28_42_010;U;2842W010;AL_28_42_010_73;STR_MSG;PRXX_8CMD_YES;U;INDEPENDENT;LEVEL_2;        --YES...     <empty box> NO...;        ++YES        <empty box> NO...
N_28_42_010;U;2842W010;AL_28_42_010_74;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_75;STR_MSG;PR28_9LEAK_FROM_R_TK;U;INDEPENDENT;LEVEL_2;         --LEAK FROM R TK;         ++LEAK FROM R TK
N_28_42_010;U;2842W010;AL_28_42_010_76;STR_MSG;PR28_9R_TK_FUEL_LOST;U;INDEPENDENT;LEVEL_2;         --R TK FUEL MAYBE LOST;         ++R TK FUEL MAYBE LOST
N_28_42_010;U;2842W010;AL_28_42_010_77;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_78;STR_MSG;PR28_9STEP_FOR_ENG2_RELIGHT;U;INDEPENDENT;LEVEL_2;                FOR ENG 2 RELIGHT;                FOR ENG 2 RELIGHT
N_28_42_010;U;2842W010;AL_28_42_010_79;STR_MSG;PR28_9MAX_GUARANT_ALT;U;INDEPENDENT;LEVEL_2;         --MAX GUARANTEED ALT : 25000 FT;         ++MAX GUARANTEED ALT : 25000 FT
N_28_42_010;U;2842W010;AL_28_42_010_80;STR_MSG;PR28_9MIN_SPD_WINDMILL;U;INDEPENDENT;LEVEL_2;         --MIN SPD FOR WINDMILL : 250 KT;         ++MIN SPD FOR WINDMILL : 250 KT
N_28_42_010;U;2842W010;AL_28_42_010_81;STR_MSG;PR28_9THRUST_LEV_2_IDL;U;INDEPENDENT;LEVEL_2;           THR LEVER 2 ..............IDLE;           THR LEVER 2 IDLE
N_28_42_010;U;2842W010;AL_28_42_010_82;STR_MSG;PR28_9ENG_MASTER_2_OFF;U;INDEPENDENT;LEVEL_2;           ENG 2 MASTER ..............OFF;           ENG 2 MASTER OFF
N_28_42_010;U;2842W010;AL_28_42_010_83;STR_MSG;PR28_9XBLEED_OPEN;U;INDEPENDENT;LEVEL_2;           XBLEED ...................OPEN;           XBLEED OPEN
N_28_42_010;U;2842W010;AL_28_42_010_84;STR_MSG;PR28_9ENG2_G_Y_PMP_OFF;U;INDEPENDENT;LEVEL_2;           ENG 2 G+Y PMPs ............OFF;           ENG 2 G+Y PMPs OFF
N_28_42_010;U;2842W010;AL_28_42_010_85;STR_MSG;PR28_9WING_A_ICE_OFF;U;INDEPENDENT;LEVEL_2;           WING A-ICE ................OFF;           WING A-ICE OFF
N_28_42_010;U;2842W010;AL_28_42_010_86;STR_MSG;PR28_9PACK_1_2_OFF;U;INDEPENDENT;LEVEL_2;           PACK 1+2 ..................OFF;           PACK 1+2 OFF
N_28_42_010;U;2842W010;AL_28_42_010_87;STR_MSG;PR28_9ENG_START_SEL;U;INDEPENDENT;LEVEL_2;           ENG START SEL .......IGN START;           ENG START SEL IGN START
N_28_42_010;U;2842W010;AL_28_42_010_88;STR_MSG;PR28_9ENG_MASTER_2_ON;U;INDEPENDENT;LEVEL_2;           ENG 2 MASTER ...............ON;           ENG 2 MASTER ON
N_28_42_010;U;2842W010;AL_28_42_010_89;STR_MSG;PR28_9MAX_EGT_DEG;U;INDEPENDENT;LEVEL_2;         --MAX EGT : ### <degree>C;         ++MAX EGT : ### <degree>C
N_28_42_010;U;2842W010;AL_28_42_010_90;STR_MSG;PR28_9ENG_RELIGHT_MONIT;U;INDEPENDENT;LEVEL_2;         --ENG RELIGHT.MONITOR(FF,EGT,N3);         ++ENG RELIGHT:MONITOR(FF,EGT,N3)
N_28_42_010;U;2842W010;AL_28_42_010_91;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_92;STR_MSG;PR28_9ENG_2_IDLE_REACH;U;INDEPENDENT;LEVEL_2;          ?  IDLE REACHED (ENG 2 AVAIL) ?;          ?  IDLE REACHED (ENG 2 AVAIL) ?
N_28_42_010;U;2842W010;AL_28_42_010_93;STR_MSG;PRXX_11CMD_YES_YES_ONLY;U;INDEPENDENT;LEVEL_2;           --YES...     <empty box> NO;           ++YES        <empty box> NO
N_28_42_010;U;2842W010;AL_28_42_010_94;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_95;STR_MSG;PR28_12ENG2_G_Y_PMP_ON;U;INDEPENDENT;LEVEL_2;              ENG 2 G+Y PMPs ..........ON;              ENG 2 G+Y PMPs ON
N_28_42_010;U;2842W010;AL_28_42_010_96;STR_MSG;PR28_12PACK_1_2_ON_S;U;INDEPENDENT;LEVEL_2;              PACK 1+2 ................ON;              PACK 1+2 ON
N_28_42_010;U;2842W010;AL_28_42_010_97;STR_MSG;PR28_12PACK_1_2_ON;U;INDEPENDENT;LEVEL_2;            --PACK 1+2 ................ON;            ++PACK 1+2 ON
N_28_42_010;U;2842W010;AL_28_42_010_98;STR_MSG;PR28_12ENG_START_SEL;U;INDEPENDENT;LEVEL_2;              ENG START SEL .........NORM;              ENG START SEL NORM
N_28_42_010;U;2842W010;AL_28_42_010_99;STR_MSG;PR28_12XBLEED_AUTO;U;INDEPENDENT;LEVEL_2;              XBLEED ................AUTO;              XBLEED AUTO
N_28_42_010;U;2842W010;AL_28_42_010_A0;STR_MSG;PR28_12ENG_A_ICE_AS_RQRD;U;INDEPENDENT;LEVEL_2;            --A-ICE ..............AS RQRD;            ++A-ICE : AS RQRD
N_28_42_010;U;2842W010;AL_28_42_010_A1;STR_MSG;PRXX_11CMD_NO_YES_ONLY;U;INDEPENDENT;LEVEL_2;           <empty box> YES...     <empty box> NO;           <empty box> YES...     <check box> NO
N_28_42_010;U;2842W010;AL_28_42_010_A2;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_A3;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_A4;STR_MSG;PR28_9WINGS_DO_NOT_BAL;U;INDEPENDENT;LEVEL_2;         --WINGS : DO NOT BALANCE;         ++WINGS : DO NOT BALANCE
N_28_42_010;U;2842W010;AL_28_42_010_A5;STR_MSG;PRXX_8CMD_NO;U;INDEPENDENT;LEVEL_2;        <empty box> YES...     <empty box> NO...;        <empty box> YES...     <check box> NO
N_28_42_010;U;2842W010;AL_28_42_010_A6;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_A7;STR_MSG;PR28_9LEAK_FROM_ENG2;U;INDEPENDENT;LEVEL_2;         --LEAK FROM ENG 2;         ++LEAK FROM ENG 2
N_28_42_010;U;2842W010;AL_28_42_010_A8;STR_MSG;PR28_9ENG2_KEEP_OFF;U;INDEPENDENT;LEVEL_2;         --ENG 2 MASTER : KEEP OFF;         ++ENG 2 MASTER : KEEP OFF
N_28_42_010;U;2842W010;AL_28_42_010_A9;STR_MSG;PR28_9PMP_PC1_ON;U;INDEPENDENT;LEVEL_2;           CTR TK L PMP ...............ON;           CTR TK L PMP ON
N_28_42_010;U;2842W010;AL_28_42_010_B0;STR_MSG;PR28_9PMP_PC2_ON;U;INDEPENDENT;LEVEL_2;           CTR TK R PMP ...............ON;           CTR TK R PMP ON
N_28_42_010;U;2842W010;AL_28_42_010_B1;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_B2;STR_MSG;PR28_6REVERSERS_DO_NOT_USE;U;INDEPENDENT;LEVEL_2;      --REVERSERS : DO NOT USE;      ++REVERSERS : DO NOT USE
N_28_42_010;U;2842W010;AL_28_42_010_B3;STR_MSG;PR28_6BTV_DO_NOT_USE;U;INDEPENDENT;LEVEL_2;      --BTV : DO NOT USE;      ++BTV : DO NOT USE
N_28_42_010;U;2842W010;AL_28_42_010_B4;STR_MSG;PR28_5SYMM_AFTER_30_MIN;U;INDEPENDENT;LEVEL_2;     --SYMMETRICAL AFTER 30 MIN...;     ++SYMMETRICAL AFTER 30 MIN...
N_28_42_010;U;2842W010;AL_28_42_010_B5;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_B6;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_B7;STR_MSG;PR28_6CTR_TK_QTY_DCRS;U;INDEPENDENT;LEVEL_2;       ?  CTR TK QTY DECREASES ?;       ?  CTR TK QTY DECREASES ?
N_28_42_010;U;2842W010;AL_28_42_010_B8;STR_MSG;PRXX_8CMD_YES;U;INDEPENDENT;LEVEL_2;        --YES...     <empty box> NO...;        ++YES        <empty box> NO...
N_28_42_010;U;2842W010;AL_28_42_010_B9;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_C0;STR_MSG;PR28_9LEAK_FROM_CTR_TK;U;INDEPENDENT;LEVEL_2;         --LEAK FROM CTR TK;         ++LEAK FROM CTR TK
N_28_42_010;U;2842W010;AL_28_42_010_C1;STR_MSG;PR28_9CTR_TK_FUEL_LOST;U;INDEPENDENT;LEVEL_2;         --CTR TK FUEL MAYBE LOST;         ++CTR TK FUEL MAYBE LOST
N_28_42_010;U;2842W010;AL_28_42_010_C2;STR_MSG;PR28_9APU_MSTR_SW_AS_RQRD;U;INDEPENDENT;LEVEL_2;         --APU ...................AS RQRD;         ++APU : AS RQRD
N_28_42_010;U;2842W010;AL_28_42_010_C3;STR_MSG;PR28_9PMP_PC1_ON;U;INDEPENDENT;LEVEL_2;           CTR TK L PMP ...............ON;           CTR TK L PMP ON
N_28_42_010;U;2842W010;AL_28_42_010_C4;STR_MSG;PR28_9PMP_PC2_ON;U;INDEPENDENT;LEVEL_2;           CTR TK R PMP ...............ON;           CTR TK R PMP ON
N_28_42_010;U;2842W010;AL_28_42_010_C5;STR_MSG;PR28_9REVERSERS_DO_NOT_USE;U;INDEPENDENT;LEVEL_2;         --REVERSERS : DO NOT USE;         ++REVERSERS : DO NOT USE
N_28_42_010;U;2842W010;AL_28_42_010_C6;STR_MSG;PR28_9BTV_DO_NOT_USE;U;INDEPENDENT;LEVEL_2;         --BTV : DO NOT USE;         ++BTV : DO NOT USE
N_28_42_010;U;2842W010;AL_28_42_010_C7;STR_MSG;PRXX_8CMD_NO;U;INDEPENDENT;LEVEL_2;        <empty box> YES...     <empty box> NO...;        <empty box> YES...     <check box> NO
N_28_42_010;U;2842W010;AL_28_42_010_C8;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_C9;STR_MSG;PR28_9LEAK_SUSPECT_APU;U;INDEPENDENT;LEVEL_2;         --LEAK SUSPECTED IN APU;         ++LEAK SUSPECTED IN APU
N_28_42_010;U;2842W010;AL_28_42_010_D0;STR_MSG;PR28_9PMP_PC1_ON;U;INDEPENDENT;LEVEL_2;           CTR TK L PMP ...............ON;           CTR TK L PMP ON
N_28_42_010;U;2842W010;AL_28_42_010_D1;STR_MSG;PR28_9PMP_PC2_ON;U;INDEPENDENT;LEVEL_2;           CTR TK R PMP ...............ON;           CTR TK R PMP ON
N_28_42_010;U;2842W010;AL_28_42_010_D2;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_D3;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;2842W010;AL_28_42_010_D4;STR_MSG;PRXX_2CMD_NO_YES_ONLY;U;INDEPENDENT;LEVEL_2;  <empty box> YES...     <empty box> NO;  <empty box> YES...     <check box> NO
N_28_42_010;U;2842W010;AL_28_42_010_D5;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_28_42_010;U;28422010;IN01_28_42_010;STR_ALERTE;FWIN_MIN_USABLE_FUEL_LEAK;U;INFO;NO_SUBTYPE; ;
N_28_42_010;U;28422010;IN01_28_42_010_01;STR_MSG;IN28_L_TK_FUEL_LOST;U;INFO;NO_SUBTYPE;L TK FUEL MAYBE LOST;
N_28_42_010;U;28422010;IN01_28_42_010_02;STR_MSG;IN28_R_TK_FUEL_LOST;U;INFO;NO_SUBTYPE;R TK FUEL MAYBE LOST;
N_28_42_010;U;28422010;IN01_28_42_010_03;STR_MSG;IN28_CTR_TK_FUEL_LOST;U;INFO;NO_SUBTYPE;CTR TK FUEL MAYBE LOST;
N_28_42_010;U;28216311;LM01_28_42_010;STR_ALERTE;FWLM_FUEL_PARTLY_UNUSABLE;U;LIMITATION;ALL_PHASE; ;
N_28_42_010;U;28216311;LM01_28_42_010_01;STR_MSG;LM28_FUEL_PARTLY_UNUSABLE;U;LIMITATION;ALL_PHASE;FUEL PARTLY UNUSABLE;
N_28_42_010;U;28426010;LM02_28_42_010;STR_ALERTE;FWLM_WINGS_DO_NOT_BAL;U;LIMITATION;ALL_PHASE; ;
N_28_42_010;U;28426010;LM02_28_42_010_01;STR_MSG;LM28_WINGS_DO_NOT_BAL;U;LIMITATION;ALL_PHASE;WINGS:DO NOT BALANCE;
N_28_42_010;U;90286100;LM03_28_42_010;STR_ALERTE;FWLM_REVERSERS_DO_NOT_USE;U;LIMITATION;APPR_AND_LDG; ;
N_28_42_010;U;90286100;LM03_28_42_010_01;STR_MSG;LM28_REVERSERS_DO_NOT_USE;U;LIMITATION;APPR_AND_LDG;REVERSERS:DO NOT USE;
N_28_42_010;U;90286101;LM04_28_42_010;STR_ALERTE;FWLM_BTV_DO_NOT_USE;U;LIMITATION;APPR_AND_LDG; ;
N_28_42_010;U;90286101;LM04_28_42_010_01;STR_MSG;LM28_BTV_DO_NOT_USE;U;LIMITATION;APPR_AND_LDG;BTV : DO NOT USE;
N_28_42_020;U;2842W020;AL_28_42_020;STR_ALERTE;FWAL_28_42_020;M;INDEPENDENT;LEVEL_1; ;
N_28_42_020;U;2842W020;AL_28_42_020_01;STR_TITLE;TL28_FUEL_LEAK_DET_FAULT;U;INDEPENDENT;LEVEL_1;FUEL LEAK DET FAULT;
N_28_42_020;U;2842N200;IS01_28_42_020;STR_ALERTE;FWIS_FUEL_LEAK_DET;U;INOP_SYS;ALL_PHASE; ;
N_28_42_020;U;2842N200;IS01_28_42_020_01;STR_MSG;IS28_FUEL_LEAK_DET;U;INOP_SYS;ALL_PHASE;FUEL LEAK DET;
N_28_42_030;C;2842H030;DA01_28_42_030;STR_ALERTE;FWDA_28_42_030;C;DA_ITEM;DA_ONLY; ;
N_28_42_030;C;2842H030;DA01_28_42_030_01;STR_MSG;DA28_FUEL;C;DA_ITEM;DA_ONLY;FUEL;
N_28_42_030;C;2842H030;DA01_28_42_030_02;STR_MSG;DA28_FUEL_OVERREAD_SUSPECTED;C;DA_ITEM;DA_ONLY; > FUEL OVERREAD SUSPECTED;
N_28_42_100;U;2842W100;AL_28_42_100;STR_ALERTE;FWAL_28_42_100;M;INDEPENDENT;LEVEL_2; ;
N_28_42_100;U;2842W100;AL_28_42_100_01;STR_TITLE;TL28_FUEL_FQI_FAULT;U;INDEPENDENT;LEVEL_2;FUEL FQI FAULT;
N_28_42_100;U;2842W100;AL_28_42_100_02;STR_MSG;PR28_LAND_ANSA;U;INDEPENDENT;LEVEL_2;                                LAND ANSA;
N_28_42_100;U;2842W100;AL_28_42_100_03;STR_MSG;PR28_FQMS_DO_NOT_RESET;U;INDEPENDENT;LEVEL_2;#NOM?;#NOM?
N_28_42_100;U;2842W100;AL_28_42_100_04;STR_MSG;PR28_L_TK_17000_KG_MIN_AVAIL;U;INDEPENDENT;LEVEL_2;--L TK 17000 KG MIN AVAIL;++L TK 17000 KG MIN AVAIL
N_28_42_100;U;2842W100;AL_28_42_100_05;STR_MSG;PR28_L_TK_37400_LBS_MIN_AVAIL;U;INDEPENDENT;LEVEL_2;--L TK 37400 LBS MIN AVAIL;++L TK 37400 LBS MIN AVAIL
N_28_42_100;U;2842W100;AL_28_42_100_06;STR_MSG;PR28_R_TK_17000_KG_MIN_AVAIL;U;INDEPENDENT;LEVEL_2;--R TK 17000 KG MIN AVAIL;++R TK 17000 KG MIN AVAIL
N_28_42_100;U;2842W100;AL_28_42_100_07;STR_MSG;PR28_R_TK_37400_LBS_MIN_AVAIL;U;INDEPENDENT;LEVEL_2;--R TK 37400 LBS MIN AVAIL;++R TK 37400 LBS MIN AVAIL
N_28_42_100;U;2842W100;AL_28_42_100_08;STR_MSG;PR28_L_TK_4500_KG_MIN_AVAIL;U;INDEPENDENT;LEVEL_2;--L TK 4500 KG MIN AVAIL;++L TK 4500 KG MIN AVAIL
N_28_42_100;U;2842W100;AL_28_42_100_09;STR_MSG;PR28_L_TK_9900_LBS_MIN_AVAIL;U;INDEPENDENT;LEVEL_2;--L TK 9900 LBS MIN AVAIL;++L TK 9900 LBS MIN AVAIL
N_28_42_100;U;2842W100;AL_28_42_100_10;STR_MSG;PR28_R_TK_4500_KG_MIN_AVAIL;U;INDEPENDENT;LEVEL_2;--R TK 4500 KG MIN AVAIL;++R TK 4500 KG MIN AVAIL
N_28_42_100;U;2842W100;AL_28_42_100_11;STR_MSG;PR28_R_TK_9900_LBS_MIN_AVAIL;U;INDEPENDENT;LEVEL_2;--R TK 9900 LBS MIN AVAIL;++R TK 9900 LBS MIN AVAIL
N_28_42_100;U;2842W100;AL_28_42_100_12;STR_MSG;PR28_FOB_COMPUTED_FROM_FU;U;INDEPENDENT;LEVEL_2;#NOM?;#NOM?
N_28_42_100;U;2842W100;AL_28_42_100_13;STR_MSG;PR28_GW_COMPUTED_FROM_FU;U;INDEPENDENT;LEVEL_2;#NOM?;#NOM?
N_28_42_100;U;2842W100;AL_28_42_100_14;STR_MSG;PR28_GW_AVAIL_FROM_WBBC;U;INDEPENDENT;LEVEL_2;#NOM?;#NOM?
N_28_42_100;U;2842W100;AL_28_42_100_15;STR_MSG;PR28_GWCG_AVAIL_FROM_WBBC;U;INDEPENDENT;LEVEL_2;#NOM?;#NOM?
N_28_42_100;U;2842W100;AL_28_42_100_16;STR_MSG;PR28_JETTISON_ACTIVE_OFF;U;INDEPENDENT;LEVEL_2;  JETTISON ACTIVE ....................OFF;  JETTISON ACTIVE OFF
N_28_42_100;U;2842W100;AL_28_42_100_17;STR_MSG;PR28_JETTISON_ARM_OFF;U;INDEPENDENT;LEVEL_2;  JETTISON ARM .......................OFF;  JETTISON ARM OFF
N_28_42_100;U;2842W100;AL_28_42_100_18;STR_MSG;PR28_CKPT_REFUEL_OFF;U;INDEPENDENT;LEVEL_2;  CKPT REFUEL ........................OFF;  CKPT REFUEL OFF
N_28_42_100;U;2842W100;AL_28_42_100_19;STR_MSG;PR28_FMS_OIS_FUEL_DATA_UNRE;U;INDEPENDENT;LEVEL_2;#NOM?;#NOM?
N_28_42_100;U;2842H101;DA01_28_42_100;STR_ALERTE;FWDA_28_42_101;M;DA_ITEM;NO_SUBTYPE; ;
